Gen	t_n31	t_n32	t_n33	t_n34	t_n35	t_n36	t_n37	t_n38	t_n39	t_n40	t_n41	t_n42	t_n43	t_n44	t_n45	t_n46	t_n47	t_n48	t_n49	t_n50	t_n51	t_n52	t_n53	t_n54	t_n55	t_n56	t_n57	t_n58	t_n59	mu	sigma2	lnL
13495	36.8126139	25.1237346	21.6721703	19.8322259	11.8402622	16.8020059	19.6919893	36.3618153	19.8203131	14.1111104	11.5371742	7.1256132	33.5277496	32.2326993	24.7758450	22.2709214	11.4940992	9.5268769	17.2287448	17.5416465	30.1778923	28.9613852	25.2585783	15.4277633	17.7560854	7.3210430	14.2970703	12.4422388	24.7784324	0.0151700	0.0175131	-28.096
13500	38.1967538	27.8095434	21.6721703	20.4020648	13.4124850	16.8020059	19.5436661	35.9456871	20.0460552	14.1142308	11.0318028	6.6591347	33.5277496	30.4160786	22.8127289	20.9664241	10.9668593	9.7210117	18.6069323	15.6987439	29.3433854	28.6850494	23.6744892	15.6632785	17.4692986	7.1190442	14.2970703	13.1885426	23.5543970	0.0151700	0.0147831	-31.117
13505	38.5150425	27.8095434	21.6721703	20.4020648	13.4124850	16.5243919	18.4180903	35.4346387	20.0460552	14.9222473	11.8473970	9.5930528	33.3327124	30.9520129	24.5623603	20.9664241	9.9586911	8.9944213	16.7990658	15.6987439	28.8418627	26.6709533	24.5053911	13.7990386	18.2471690	7.1247570	14.2970703	12.7717718	25.0773553	0.0146686	0.0106333	-27.632
13510	40.6487337	30.9054276	22.4039048	20.4020648	13.9701048	15.9147373	19.0811367	35.8052170	21.5080218	16.2970632	13.1915891	9.5336010	32.3146411	31.0595994	23.3955340	20.9664241	11.1281619	8.8247811	18.7777393	14.9349817	28.5052266	27.4604999	23.8395495	15.4718212	17.9674856	9.0332938	13.6641244	11.0362429	22.2443268	0.0152203	0.0183661	-26.905
13515	39.4606061	30.9054276	23.5030652	21.8841665	15.2455502	17.5780517	21.2341641	35.8052170	21.5080218	16.2970632	13.8628498	8.4515026	32.3146411	30.8417007	23.8875873	20.9664241	10.2496230	8.8247811	18.6171985	16.7929409	27.9316099	27.4604999	23.8395495	15.4718212	17.0170155	9.0332938	13.6641244	12.1587564	25.2826266	0.0148951	0.0189465	-20.200
13520	40.5161217	30.3900335	23.5030652	21.8841665	14.3234773	17.2927799	20.1024581	35.8052170	20.5306248	14.9995862	13.2342548	8.8943272	33.3237478	31.4275019	24.9245494	20.9664241	11.5721830	9.1546061	17.6622466	15.7344943	29.8158468	27.9134522	25.9257836	14.5942659	18.9059563	7.8942868	14.2956141	12.1728583	23.1059753	0.0147669	0.0189465	-27.178
13525	41.3936532	32.1778106	24.6077047	22.8756538	16.4583002	17.0430790	21.6176072	35.8052170	20.5306248	16.4038442	12.6043077	8.1967482	33.3237478	31.7332107	25.3928150	22.3544073	11.5721830	10.2138906	19.8439430	17.1547607	29.8158468	28.4195313	25.9257836	14.5942659	19.7780862	7.5997787	14.4571521	12.6913243	25.2785598	0.0147669	0.0142315	-37.414
13530	40.7279890	30.2403103	24.6077047	23.2079726	13.1609418	19.9636285	22.2144911	36.7383584	22.2451561	15.5261657	13.1044888	7.8922653	34.4425369	32.1636965	25.8831116	22.3938254	10.0232004	8.6181978	19.3755071	17.1547607	29.9714456	29.2223165	25.9257836	17.0607876	18.7402319	8.5291225	15.5148586	13.6543283	25.2785598	0.0142902	0.0101531	-26.383
13535	38.7113679	29.1016947	23.8436497	21.8677829	15.4407358	16.0483932	21.3198099	36.9604593	22.0446163	13.8982189	13.4756647	7.8922653	33.2172979	31.8899122	24.8087667	22.3938254	10.0232004	8.6181978	19.3755071	18.9830657	30.2312424	29.5409709	24.4430357	17.0607876	18.3456612	8.5291225	15.8270554	13.5887929	25.2785598	0.0146802	0.0101531	-26.586
13540	39.7240303	28.6462603	23.8436497	23.2620365	15.2563205	18.9233653	21.3198099	36.4990829	22.0921649	16.6281207	12.6774241	8.4340284	33.9116397	32.3851448	24.3204359	21.3930038	12.0157773	9.4571882	19.3755071	16.1238744	30.4792328	29.5595116	25.4849811	16.0829043	16.8026158	7.2002489	14.6092603	11.7347466	25.6363946	0.0146802	0.0107788	-26.382
13545	41.6106619	30.6760160	25.3526604	23.2620365	15.6305562	18.1676078	23.6986406	36.4990829	20.4039309	15.6903140	10.7679465	7.8538182	33.5939486	32.0122882	23.7567825	21.9915319	10.4269994	9.0566417	19.3755071	16.4389098	29.1280139	28.4456970	24.7744094	17.1326119	16.8097479	7.2002489	13.2564844	10.9288921	23.9570771	0.0146802	0.0170891	-18.453
13550	40.7260739	29.3972447	24.5204774	22.7466845	16.9125140	18.2959684	22.6605717	38.0553037	20.4039309	13.6261243	11.4712029	7.9807481	33.2205659	31.5414212	24.6106172	22.1261940	11.5599157	9.9914697	20.1656799	16.4389098	30.4566184	28.0908769	24.7744094	15.4233539	17.3436123	7.6090741	13.9612558	10.9288921	22.5022407	0.0157414	0.0147257	-30.632
13555	42.1318453	31.2946418	24.4575706	22.5607451	15.9671126	19.1997557	23.5356063	38.0553037	18.8539366	13.6261243	11.7139005	7.7160377	32.7263667	30.9934282	25.4004721	22.1261940	10.3055760	8.8596335	18.9526493	16.8858510	29.6512784	29.0540861	24.7744094	16.5048464	17.9017623	7.3684008	13.2712994	12.8308893	23.1687961	0.0150129	0.0170473	-26.993
13560	41.0330746	29.5811003	24.7751349	23.6633194	17.4491760	19.1997557	21.8379361	35.2923350	18.8539366	13.6261243	11.1930955	7.7160377	32.7263667	31.9986898	25.0797579	20.5859779	10.3055760	8.9547784	18.9526493	16.3313011	29.5107486	29.0540861	26.5739801	14.4424100	17.3124851	6.9234479	14.7687781	12.8859822	24.0963092	0.0141464	0.0189463	-31.256
13565	40.7204685	30.1763304	24.1714963	22.6511188	14.7990619	19.5221674	21.6589184	37.3651083	20.5409455	15.4956755	10.8188496	7.7160377	32.4628801	31.1616737	23.1822355	20.2717187	10.0998953	9.4817184	17.3493082	15.9438618	29.9825084	29.7087407	24.6089776	16.4380803	18.9031297	9.7204294	16.0608526	14.4967605	25.8600440	0.0146270	0.0182042	-22.938
13570	41.7547183	31.0902668	24.1714963	21.5180019	14.4156563	17.2805148	22.8231948	37.3651083	19.9328568	16.0065265	12.4216482	9.3387630	33.2731833	31.6408479	23.4567223	20.7206897	10.7028537	9.5670836	19.2348912	15.9438618	29.4782497	28.2928923	24.0558641	16.4380803	17.6542829	7.5385396	14.8664961	14.4980448	25.0205004	0.0142833	0.0135690	-30.756
13575	39.5638434	29.4068967	23.1320384	21.5180019	14.5313549	18.6536577	21.0912248	36.2020294	20.6263344	12.8719553	12.4929995	8.2855597	32.9994881	31.1538035	22.9971944	20.6820514	10.3137526	8.8892600	18.4138916	13.9357190	29.3728973	28.7413630	24.8083304	13.9217849	18.5630920	7.3850666	15.2334470	13.5567418	25.0205004	0.0151605	0.0135690	-27.675
13580	40.7588430	29.4068967	22.9814185	21.4151069	13.4670686	15.9507715	20.1623260	37.3655372	20.2612881	14.9600684	12.4929995	8.3965547	33.0718112	30.8149774	22.9971944	20.6820514	10.3137526	9.4850637	19.2678925	15.4694847	29.3728973	27.7349228	23.9297996	15.6954806	18.1602358	7.2456270	15.3190661	13.5567418	23.6732932	0.0154754	0.0165787	-25.513
13585	39.4891539	27.2664441	22.5788430	21.4151069	13.9275154	16.7251305	20.2240978	37.3655372	20.2612881	15.7534358	12.6836256	8.3965547	33.6620914	31.9067247	24.1001393	21.0930296	10.9956761	9.4850637	19.2678925	14.5218336	29.4017418	28.4576559	25.1418278	15.4718396	20.0459234	8.8891392	15.3190661	13.5567418	23.6732932	0.0154048	0.0163057	-24.737
13590	38.3124256	26.2926043	22.5788430	21.4151069	14.1414893	16.8322344	17.2043453	37.9239506	20.2612881	15.7959680	13.7697486	9.8450029	34.0439609	32.0225131	23.7821585	21.0930296	10.5529803	9.2442573	19.2678925	16.3732851	29.5325194	28.6388341	24.9304866	14.4587026	18.2209385	9.2165487	14.2374967	11.5734035	23.6910569	0.0154171	0.0163057	-33.506
13595	38.3471395	27.1371894	22.2982660	20.1728534	13.1649919	16.8322344	20.4561017	36.7098649	21.3952857	14.1829758	12.8334804	9.0202321	32.8393082	31.8184815	23.0362060	21.0930296	10.5529803	9.2442573	19.2678925	18.2643376	29.7548072	27.2444702	21.7184160	12.2499624	17.3664531	7.8595995	13.3494705	11.8805556	25.2416732	0.0155881	0.0191675	-34.882
13600	37.8385870	26.3148492	22.2982660	20.9101088	14.9061978	16.8322344	20.4561017	36.4619835	19.5794844	12.7901679	11.9713887	7.8995160	33.6949261	32.1030414	25.0306956	20.7712588	10.5529803	9.2442573	19.2335075	17.5899468	31.1158787	28.6425052	23.5480297	14.0797876	18.8233926	6.9137768	13.7626144	11.8805556	26.4465414	0.0154512	0.0151609	-24.233
13605	36.9886314	27.5049264	23.6654329	21.0617668	13.7301402	16.8322344	22.8120533	35.6151106	20.4957390	15.2718721	12.3733754	8.9278143	33.8696026	32.1030414	24.4175043	21.4438462	10.5263173	9.2442573	19.6761169	17.8788385	30.5126303	29.7198235	26.2898544	15.4405165	17.9567512	7.4559373	14.9663184	12.4153449	26.1214418	0.0151471	0.0151609	-22.311
13610	40.0966990	29.1356115	23.6654329	21.3746433	14.0913378	16.8322344	21.7121013	36.5581086	21.5665906	16.0195851	13.8184053	8.6291805	33.8696026	31.7913585	24.5696805	21.4438462	10.9568594	10.1953742	19.6761169	16.1886904	31.1338560	29.9419035	25.0733465	16.2626562	19.4157023	8.8157112	14.6395865	12.4153449	26.0050986	0.0151471	0.0090397	-24.653
13615	39.5164500	27.0021237	21.3565165	20.1326969	15.0679145	16.8322344	18.8917124	38.1304662	23.9277895	15.8538391	13.8184053	9.8723706	33.6114760	32.4867475	24.8342295	21.4438462	11.1641859	9.8628223	18.2830590	16.7603534	30.4296816	29.3931546	27.2647958	17.8014929	19.2147340	8.4521920	14.5307678	12.4153449	21.5887680	0.0147938	0.0141760	-31.090
13620	37.6304941	29.4102023	22.6971932	20.9798704	13.4877362	16.7060915	19.3704273	35.3593900	21.8342127	17.4454117	14.1013910	7.7058901	32.9501228	31.3294570	24.1161306	21.4438462	11.2372802	9.4775791	18.2830590	17.7511879	29.6070373	28.4673340	25.4886573	16.7508942	19.2147340	8.4521920	15.5920688	12.4217260	26.7817737	0.0151971	0.0133835	-17.409
13625	39.1122415	30.1031825	21.7591204	20.1463325	14.7176291	16.0392909	19.2238036	37.7629865	20.7086277	15.5976858	12.2217278	8.4249359	32.9501228	31.6111182	25.6256299	21.4438462	12.0952608	9.4775791	18.3562868	17.7511879	29.6070373	29.5027278	25.4886573	15.5580972	19.4120253	9.3807693	15.5920688	13.8538509	24.8618470	0.0152265	0.0159975	-25.905
13630	37.1345943	27.1007346	21.7834048	21.0921030	13.9908325	16.0386793	17.7505910	34.9128344	20.6213170	15.3369025	12.6513590	7.2768633	32.8892593	31.5351392	24.0736077	20.7645497	11.8356120	10.1343180	18.4544836	17.7511879	29.6070373	28.1994907	24.6295116	16.4698771	19.7523435	9.0286517	15.0225944	12.5744501	23.3670915	0.0151869	0.0159975	-22.742
13635	37.1345943	27.1007346	21.9243282	20.0682215	12.6764545	16.3160418	18.2639678	34.9128344	20.6213170	15.3369025	13.4221728	8.7160969	32.5685865	32.1147233	24.4484267	20.7645497	11.0726199	9.5780066	18.4544836	16.8411817	29.4457187	28.5462533	25.2878602	15.5842618	18.5578615	8.1129304	16.0391181	12.6590292	25.7347143	0.0145416	0.0159975	-22.074
13640	38.0652126	28.7626431	20.9800289	20.1036262	13.6787920	16.3996271	19.2590574	34.9128344	20.2768123	13.8849211	13.4291434	8.7160969	31.9395394	31.1117746	23.8301786	20.7645497	12.1072590	9.3207586	17.0998919	16.8411817	29.8180561	29.7158815	25.5846376	17.1346304	19.2361400	8.1129304	14.9430100	13.2605571	23.4345037	0.0151248	0.0264296	-16.462
13645	40.7131243	27.4564192	22.2334419	20.7562010	13.3697173	16.1564157	19.9213740	38.0232718	21.3398676	14.7969111	12.5100761	10.1408548	32.5943094	31.2651637	23.9541635	20.3190471	10.6436273	9.3207586	18.0256420	16.8411817	30.5981379	29.8098070	25.6499513	18.0449840	19.1975732	7.5099738	14.9430100	13.2053035	23.5690394	0.0144769	0.0266989	-16.649
13650	38.3197732	29.7609684	22.0115729	20.9706407	13.3697173	16.8548097	19.3723439	36.3391664	21.3398676	14.7969111	13.8641399	9.0341836	33.8385909	31.5193674	24.7854044	20.3190471	11.6098422	9.7509022	18.0256420	15.5284665	29.1084819	28.2302698	24.7484962	15.5618655	19.1975732	7.5099738	15.2813614	12.6386923	25.3934507	0.0144769	0.0140387	-29.294
13655	38.0004800	26.8277535	21.6251101	20.6280356	13.3697173	16.8548097	18.2304706	36.3391664	22.0623768	14.6289225	13.3420073	8.1392390	33.8385909	31.0197074	22.7168511	20.3190471	11.2332244	8.8698013	18.0256420	15.1744858	29.4588624	28.3506089	24.2971273	15.5618655	20.2689543	8.6231137	16.0818262	13.9184172	24.6177269	0.0150126	0.0140387	-27.606
13660	38.0004800	24.7088644	21.6251101	20.6280356	13.3697173	15.6058794	20.1561106	35.8821526	20.6409190	14.6947669	12.6948778	8.1392390	32.7636052	30.3395830	22.1716650	20.3190471	10.8081276	9.3121296	17.1824695	16.2162147	29.7313999	29.2900388	25.0960030	16.7647666	17.7455523	6.5393380	15.2806857	13.1634689	25.8903511	0.0153721	0.0140387	-33.741
13665	38.3637451	26.0778139	22.9029171	20.3862498	14.2748027	17.6020967	18.6202699	34.9981313	19.3600619	15.3576960	12.2875307	8.9150332	32.7636052	31.6940094	21.6453448	18.5629609	10.9166654	8.5206568	15.5581858	16.1772827	30.0128323	28.4461741	25.0960030	16.4649548	17.3575228	7.7985958	14.5026299	12.6630970	25.8903511	0.0159868	0.0222407	-25.211
13670	38.3637451	28.5837391	22.4613541	20.3862498	14.5509295	13.8398959	18.6057126	34.9981313	21.8677707	14.4999486	13.2766926	9.4648014	32.7636052	30.8049647	23.4571427	21.4432282	10.9166654	9.7775669	18.9376425	16.1772827	29.1710304	28.2730629	25.0960030	15.7461483	18.0701417	7.3122662	14.5026299	12.6630970	24.8048958	0.0155522	0.0146952	-20.454
13675	37.6646746	26.8587550	21.6477866	20.3862498	14.0748711	15.9430343	18.8495389	36.3565167	21.8677707	16.1992678	13.7821985	9.4648014	31.2664306	30.7078689	25.1095584	21.4432282	12.4052172	10.3217940	18.4811492	17.9519520	29.6255202	29.1431291	25.0960030	15.7461483	18.0380999	8.3711338	14.6886847	12.6630970	24.8048958	0.0150564	0.0112524	-22.983
13680	38.9492307	25.3019521	21.6477866	20.3862498	14.3100373	16.3027274	19.1363243	37.4248008	21.3915375	15.6940776	11.8068892	8.5780872	32.4544366	30.7145798	24.1546463	21.8457424	10.7727471	9.6429481	18.4811492	17.4810676	29.3397323	28.2114273	25.0960030	14.6303984	18.2070984	8.3711338	15.0252121	12.6630970	24.8048958	0.0149872	0.0079749	-26.652
13685	38.0470022	27.4682164	21.6477866	20.3862498	13.2203742	15.3611478	19.5751734	35.6999879	21.8355253	14.5390002	13.9832301	8.7526925	32.4544366	31.2704090	24.4511410	21.8457424	10.0944879	8.1019210	19.1566604	15.5721627	29.1624952	28.2946566	24.5096784	15.9366614	19.9103850	8.3711338	15.2503793	13.3629049	24.8048958	0.0149872	0.0061668	-23.760
13690	39.3032743	28.8983480	22.4821554	20.3862498	14.2836600	16.4168078	19.9943094	36.7257392	21.8355253	15.5610879	12.4647556	9.1154994	33.0897075	32.2452676	24.4305888	22.9422051	10.6918298	8.3917687	21.2695318	17.3241908	30.7645479	29.5498315	24.4059820	15.3630467	19.8680802	7.5274176	14.8587163	12.9656357	25.1618504	0.0150118	0.0080439	-26.856
13695	37.3845870	27.8559223	22.9978120	21.6777559	14.3553268	17.4138425	19.7253869	35.6583136	21.9709707	14.5955030	13.3056301	9.1154994	32.5622826	31.5685164	24.9171126	22.4004772	10.6718531	9.2351087	18.2008117	16.1422272	29.9949823	28.9889991	23.0240533	15.3630467	20.3139058	7.6831617	15.7844416	14.3828080	25.1618504	0.0150118	0.0098959	-34.094
13700	38.4211633	29.1614572	22.7704319	21.1399003	14.3553268	17.4588498	20.0824691	35.5286247	20.5896647	14.3801569	13.3056301	9.1154994	31.3231632	30.3664781	24.9171126	21.1701070	10.6718531	8.9024011	19.8282348	17.3574051	29.2533153	28.9889991	24.9538136	15.3630467	19.0224621	7.7840972	17.0420341	14.3828080	25.4690498	0.0148853	0.0098959	-29.373
13705	37.6552274	28.6937932	23.6343632	20.3684903	15.2448223	17.4588498	20.4124082	36.4169845	20.8756124	16.3165527	13.2339722	8.2692376	31.2305987	30.8453244	23.9222644	21.1701070	10.9187637	9.7059821	18.6222969	16.0550013	29.2533153	28.0516834	24.9538136	13.5807525	19.0224621	7.2708717	15.9782614	14.2334198	22.7354995	0.0154885	0.0146291	-31.037
13710	37.6552274	28.5337530	22.8467491	21.2201996	15.0942956	15.6903734	20.4124082	35.1745356	20.8756124	14.9668850	13.3401809	7.2256590	32.4811193	30.5956574	23.7927364	21.8374462	10.7750500	9.4741421	19.7004784	14.6706161	28.8519550	28.8261712	24.9538136	14.7235782	18.2366193	7.2708717	15.9782614	13.6127248	23.7974659	0.0156467	0.0198252	-31.858
13715	39.3217702	28.1714608	22.8467491	21.2201996	15.0942956	17.5072112	19.6015376	35.1745356	19.9807442	16.5960497	12.6492640	8.3766905	32.4811193	31.3978368	24.9508840	21.8374462	11.1860776	8.6847816	19.7004784	16.1285730	28.8519550	28.8261712	24.9538136	17.0795071	18.3449927	8.2099173	14.2319106	12.3405302	23.7974659	0.0163224	0.0290918	-24.573
13720	39.3217702	28.9452949	23.4491101	22.8677150	15.0942956	20.2032390	20.2936577	34.0792000	19.9807442	16.1856262	12.2727396	8.0638214	31.9257619	30.6063665	25.1575230	22.8924687	11.1860776	8.5179805	19.7004784	17.9390703	29.0859950	28.8261712	25.6497170	14.1763420	18.9067578	8.7263803	15.0495787	13.7627934	25.2244974	0.0150099	0.0196076	-24.194
13725	40.1071173	29.5459311	22.9226002	21.2381245	15.2752544	17.7320270	21.4227987	37.3843759	19.9807442	15.0870126	12.2815519	7.8437637	31.9257619	31.1062989	25.1391253	21.5799963	9.7468633	8.5448496	20.2254554	18.1313392	29.0859950	28.8261712	25.6497170	14.9720192	18.4586334	7.4126172	14.6177665	13.9990584	24.2532558	0.0152810	0.0196076	-31.923
13730	41.0129860	28.1859022	22.9226002	20.7141134	14.6138165	15.8767714	20.1250765	37.3843759	21.4400335	15.0870126	12.2820035	7.2848521	33.4742960	31.1062989	25.1391253	22.1203195	10.1198486	8.5448496	20.8111666	15.7969351	29.0859950	28.8261712	25.9064965	14.3768088	19.5436559	7.4126172	14.5637522	13.3563889	23.6426012	0.0154582	0.0136430	-24.877
13735	40.1658846	28.4661160	21.5596333	20.8042672	13.7329278	17.7144021	20.1250765	34.2719194	19.8558921	15.0870126	11.9134319	7.7037718	32.1710356	31.5993613	25.3653133	22.1203195	10.2513566	9.5877823	18.5511227	17.8154085	30.0915246	28.8261712	24.8758760	14.6751376	18.5662174	8.4277073	14.3811692	12.5865649	25.2094836	0.0151727	0.0136430	-24.868
13740	39.4183552	29.2671033	21.9768017	21.2081924	14.8213482	17.1408019	20.3353659	35.9733405	19.8558921	13.0171992	12.7938030	8.1190557	33.0405234	31.5999390	24.0144486	20.8243578	10.9243648	9.1402786	18.5511227	17.8154085	30.0915246	29.8627156	24.8758760	16.2465908	20.0833934	8.4277073	13.6414386	11.5085342	22.2229713	0.0154564	0.0129119	-25.989
13745	40.2607496	27.4117382	23.1844466	21.2081924	16.0599675	15.9642263	20.3353659	37.8291951	19.8558921	13.0171992	13.4531192	7.8382184	33.0405234	31.1082950	24.4441025	22.4792972	11.2339398	8.7461772	19.3127472	17.8154085	30.1987990	29.2272380	24.8758760	15.7192259	17.9886359	8.4277073	14.2520592	10.5585438	24.3422180	0.0148955	0.0133814	-25.028
13750	36.7968249	27.4117382	22.0772476	20.8024052	14.1260693	16.7494646	20.8807470	36.4756503	19.8558921	15.0264949	13.5478701	7.8382184	32.7285240	31.8890308	24.9039159	21.1780861	10.2261241	8.7461772	18.0521208	16.7196367	29.4759491	28.7952704	24.8758760	15.7192259	16.9135742	7.0144512	13.9541293	11.5295788	25.5661514	0.0152954	0.0078190	-22.006
13755	38.0955375	27.4117382	22.1098844	21.3570625	13.7536787	15.8093807	19.7432555	36.8499580	21.3161738	15.0264949	14.0608779	9.4338338	32.7285240	31.8890308	24.8445498	22.3359138	10.2261241	9.1711980	18.9315671	16.4283957	30.5507788	28.6504219	24.8758760	16.2086719	17.7525219	8.7405363	14.0146156	11.6294003	25.8173072	0.0146888	0.0078190	-23.296
13760	38.8575652	27.4117382	23.1530427	21.5906895	15.2352616	15.8093807	20.8036713	36.3574134	20.0442661	16.0972100	13.1890261	9.4338338	33.4386682	32.9340191	24.5758319	21.1630529	10.2266127	8.5502972	17.8747406	17.0350650	30.5507788	27.9623535	23.9598126	15.2272834	17.7525219	8.3400576	13.7740492	12.0845398	25.8173072	0.0152670	0.0078190	-25.446
13765	40.3997851	29.4181788	23.1530427	21.5906895	13.7182584	17.6657304	20.0836958	37.0291444	20.3761653	16.0972100	13.8233194	9.4338338	32.5352307	31.6553395	23.8345544	21.1630529	9.6298395	8.5502972	18.4637683	17.0350650	29.7847949	27.9925563	23.9598126	15.7272108	19.2279762	8.3400576	15.9644835	14.0164417	25.7337489	0.0153587	0.0142880	-28.649
13770	38.7962087	27.7312699	21.7910001	20.6695957	13.7182584	18.3745799	18.6532170	36.8424409	20.3761653	13.3601639	12.5558665	8.3655802	32.2864258	31.4491732	24.6721942	22.3127398	9.6298395	7.7204597	18.9876936	15.7811020	29.7847949	28.8555659	25.3991653	15.7272108	18.6796321	7.7113474	15.9644835	14.0164417	25.6541160	0.0148535	0.0142880	-27.898
13775	37.3031412	26.1682036	22.3338483	20.6695957	13.1200450	18.3745799	18.6532170	34.6211065	18.6953393	13.6111552	10.9496244	7.9777575	32.0415854	31.3614097	25.3010667	21.8952733	9.6298395	8.4842842	18.9876936	15.9821339	30.0773677	28.9601844	22.6495814	14.9640521	18.7031160	8.1198374	15.4972245	13.1123358	27.4543026	0.0146547	0.0202872	-28.031
13780	38.4678437	27.7709215	22.3521904	20.5729708	13.0553841	16.8228182	20.6342970	35.4463056	19.6827006	14.4857466	11.4318580	7.9777575	33.1111652	31.4018655	25.0823135	21.8952733	11.8279091	9.1783640	18.9876936	18.4292395	29.0576342	27.1599303	24.3091492	14.9640521	17.2332049	6.8096742	13.6428591	12.0685729	25.7928056	0.0152325	0.0341259	-31.550
